,business_id,stars,RestaurantsAttire,RestaurantsGoodForGroups,DriveThru,OutdoorSeating,RestaurantsTableService,WheelchairAccessible,Smoking,ByAppointmentOnly,HappyHour,BusinessAcceptsCreditCards,BYOBCorkage,AcceptsInsurance,HasTV,BikeParking,Corkage,DogsAllowed,GoodForKids,RestaurantsTakeOut,BusinessAcceptsBitcoin,RestaurantsPriceRange2,WiFi,RestaurantsReservations,RestaurantsDelivery,NoiseLevel,Caters,CoatCheck,BYOB,AgesAllowed,Alcohol,GoodForDancing,wednesday,hipster,halal,saturday,live,brunch,no_music,soy-free,trendy,dairy-free,garage,kosher,latenight,thursday,gluten-free,intimate,classy,lot,dj,valet,karaoke,background_music,sunday,divey,romantic,breakfast,vegetarian,touristy,monday,validated,dinner,vegan,upscale,street,friday,casual,dessert,lunch,jukebox,video,tuesday
101,uFNM9ICvZN0TEbURIpiIDQ,3.5,casual,True,,False,True,,,,,,,,True,True,,,True,True,,2,no,False,True,average,True,,,,beer_and_wine,,,False,,,,False,,,False,,False,,False,,,False,False,False,,False,,,,False,False,False,,False,,False,True,,False,True,,True,False,False,,,
102,hf2oiNqYYWoF2-iNYSnOMg,3.5,casual,False,,False,False,,,,,True,,,False,False,,,True,True,,1,no,False,True,loud,,,,,none,,,False,,,,False,,,False,,False,,False,,,False,False,False,,False,,,,False,False,False,,False,,False,True,,False,False,,False,False,True,,,
103,j1i7s55PmOFzJC3l6O8PiA,3.5,casual,True,,False,True,,,,,True,,,False,True,,,True,True,,2,free,False,False,average,False,,,,beer_and_wine,,,False,,,,False,,,False,,False,,False,,,False,False,False,,False,,,,False,False,False,,False,,False,True,,False,True,,True,False,True,,,
104,fOFkU3gc9ekFiP9FWRgYTA,2.5,casual,True,,False,,,,,,True,,,False,,,,True,True,,1,no,True,True,quiet,True,,,,none,,,False,,,,,,,False,,False,,,,,False,False,True,,False,,,,False,False,,,False,,False,,,False,False,,True,,,,,
105,apgC-PWGyFmPuCv-ct2h3w,3.0,casual,True,,True,,,,,,True,,,False,True,,,True,True,,1,no,False,False,quiet,True,,,,none,,,False,,,,,,,False,,False,,,,,False,False,True,,False,,,,False,False,,,False,,False,,,False,False,,True,,,,,
106,dKzp--NRN0dxkcvAczzSOw,3.5,casual,False,,False,,,,,,,,,False,True,,,False,True,,2,no,False,True,,True,,,,none,,,,,,,,,,,,False,,,,,,,True,,False,,,,,,,,,,False,,,,False,,,,,,,
107,nwIw4Pq48NdHxbVW7e7cyw,3.5,casual,True,,False,,,,,,,,,False,True,,,True,True,,1,no,False,False,average,True,,,,none,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,GoXOq5SegVlAfaTwtDGTVQ,3.5,casual,True,,False,,,,,,,,,False,True,,,True,True,,2,no,True,False,average,False,,,,full_bar,,,False,,,,False,,,False,,False,,False,,,False,False,False,,False,,,,False,False,False,,False,,False,True,,False,True,,True,False,True,,,
109,UED302E-B2OyVr0mssARnA,3.0,casual,True,False,True,,,,,,True,,,True,True,,,True,True,,1,no,False,True,average,True,,,,none,,,False,,,,True,,,False,,False,,False,,,False,False,True,,False,,,,False,False,False,,False,,False,True,,False,False,,True,False,True,,,
110,TkXmhC7ZDA5H2tebIXH2_Q,3.0,casual,True,,False,True,True,,,,True,,,True,True,,,True,True,,1,no,True,False,average,True,,,,beer_and_wine,,,False,,,,False,,,False,,False,,False,,,False,False,True,,False,,,,False,False,False,,False,,False,False,,False,False,,True,False,True,,,
111,PHQGCqpYgS0BihDvxpyJ2w,3.5,casual,True,,False,,,,,,,,,True,,,,True,True,,2,no,True,True,average,,,,,,,,False,,,,,,,False,,False,,,,,False,False,False,,False,,,,False,False,,,False,,False,,,False,False,,False,,,,,
112,FOIQ49HJ6Y5fPl8QYr34XA,3.5,casual,True,,False,,,,,,True,,,False,,,,True,True,,1,no,False,True,quiet,,,,,,,,False,,,,False,,,False,,False,,False,,,False,False,True,,False,,,,False,False,False,,False,,False,False,,False,False,,False,False,True,,,
113,ZKBUoCqTpwMtmImz64DGyQ,3.5,casual,True,,False,,,,,,True,,,,,,,True,True,,1,,False,True,,True,,,,none,,,,,,,,,,,,False,,,,,,,False,,False,,,,,,,,,,False,,,,False,,,,,,,
114,sVqV9lzvx98kWU39Fn4c6w,4.0,casual,True,,False,True,True,,,,True,,,True,False,,,True,True,,2,no,True,True,quiet,False,,,,full_bar,,,False,,,,False,,,False,,False,,False,,,False,False,True,,False,,,,False,False,False,,False,,False,True,,False,False,,True,False,True,,,
115,usRJtfQdy0NtjWb7Ayvmsw,2.0,casual,True,,True,False,,,,,True,,,False,True,,,True,True,,2,no,False,False,average,,,,,none,,,,,,,False,,,,,,,False,,,,,,,,,,,,,False,,,,,False,,,,,,False,False,,,
116,hTxDm4gsHh01G4KFyQmhxQ,2.5,casual,True,,False,,,,,,,,,True,True,,,True,True,,2,no,True,False,loud,,,,,full_bar,,,False,,,,,,,False,,False,,,,,False,False,True,,False,,,,False,False,,,False,,False,,,False,False,,True,,,,,
117,H7rUNMLOYNWKXTLx9poRXg,3.0,casual,True,,False,,,,,,,,,False,,,,True,True,,2,no,True,False,average,True,,,,full_bar,,,False,,,,,,,False,,False,,,,,False,False,True,,False,,,,False,False,,,False,,False,,,False,False,,True,,,,,
118,rPshoySU7Xfafoi3S0KDfg,4.5,casual,True,,False,,,,,,True,,,False,True,,,True,True,,2,,False,False,,,,,,,,,False,,,,False,,,False,,False,,False,,,False,False,True,,False,,,,False,False,False,,False,,False,True,,False,False,,False,False,True,,,
119,Wu_OmrEyhpllBnTNvOYSGQ,4.0,casual,True,,False,,,,,,,,,True,,,,True,True,,1,no,False,False,average,False,,,,,,,False,,,,,,,False,,,,,,,False,False,,,,,,,False,False,,,False,,,,,False,,,True,,,,,
120,G7Ull-QUaNXyPwtEErHZ8g,2.5,casual,False,,False,False,,,,,True,,,True,True,,,True,True,,1,no,False,True,quiet,True,,,,none,,,False,,,,False,,,False,,False,,False,,,False,False,True,,False,,,,False,False,False,,False,,False,True,,False,False,,True,False,True,,,
121,oWDLyENvjBa5LZdRGGOrow,3.0,casual,True,,False,,,,,,,,,False,True,,,True,True,,2,no,True,True,quiet,True,,,,full_bar,,,False,,,,,,,False,,False,,,,,False,False,True,,False,,,,False,False,,,False,,False,,,False,False,,False,,,,,
122,jqlxOzP3SDGKvPIK-9CwBA,1.0,casual,False,,False,,,,,,True,,,False,,,,True,True,,1,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,7U23rwCmVWasFQ0cHRMYVw,3.0,casual,True,,False,False,,,,,,,,False,True,,,True,True,,1,,False,True,quiet,True,,,,none,,,False,,,,False,,,False,,False,,False,,,False,False,False,,False,,,,False,False,False,,False,,False,False,,False,False,,False,False,False,,,
124,cEqOh78v1g1RCWHyuHwQng,3.5,casual,True,,False,,,,,,,,,False,True,,,True,False,,2,no,True,False,average,True,,,,full_bar,,,False,,,,,,,False,,False,,,,,False,False,False,,False,,,,False,False,,,False,,False,,,False,False,,True,,,,,
125,VKkK2Kn4wlF9ksUubH9M3A,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,False,,,,,,,,,,,,,False,,,,,False,,,,,,False,False,,,
126,HP-FMQcqSOEjTmOxVkJD-A,4.0,casual,False,,False,False,,,,,,,,False,True,,,True,True,,1,no,False,False,average,,,,,none,,,False,,,,False,,,False,,False,,False,,,False,False,False,,False,,,,,False,False,,False,,False,False,,False,True,,True,True,True,,,
127,EWJqdMlvrIq5FAUD8UGDvA,2.5,casual,True,,False,,,,,,True,,,,,,,True,True,,2,no,True,False,,False,,,,none,,,,,,,,,,,,False,,,,,,,True,,False,,,,,,,,,,False,,,,False,,,,,,,
128,ot1sUqbDrXEd8BELJZw6IA,3.0,casual,True,,False,True,,,,,True,,,True,True,,,True,True,,2,free,True,True,average,,,,,,,,False,,,,False,,,False,,False,,False,,,False,False,True,,False,,,,False,False,False,,False,,False,True,,False,False,,False,False,True,,,
129,l-D0uS-tgmhkFpHKBXvPQA,3.5,casual,True,,True,,,,,,True,yes_free,,True,True,False,,True,True,,1,free,False,False,average,False,,,,beer_and_wine,,,False,,,,,,,False,,False,,,,,False,False,True,,False,,,,False,False,,,False,,False,,,False,False,,True,,,,,
130,ueBZ4UoRXdq1eXrlPgnf5A,2.5,casual,False,,False,,,,,,True,,,,,,,True,True,,1,,False,True,,,,,,none,,,False,,,,,,,False,,False,,,,,False,False,False,,False,,,,True,False,,,False,,False,,,,False,,False,,,,,
131,y166Ve7c7y2EnnePytr71Q,3.5,casual,True,,False,True,True,,,,,,,False,False,,False,True,True,,1,free,False,True,average,False,,,,none,,,False,,,,False,,,False,,False,,False,,,False,False,False,,False,,,,False,False,False,,False,,False,True,,False,False,,True,False,True,,,
132,u7fc6_zgJEnEq3rEkC1gBg,3.0,casual,,,False,,,,,,True,,,,,,,,True,,2,,,True,average,,,,,none,,,,,,,,,,,,False,,,,,,,False,,False,,,,,,,,,,False,,,,True,,,,,,,
133,dKVwC-UJDFzfOci3xDs0jQ,2.5,casual,False,,False,,,,,,,,,False,,,,,True,,2,,,,loud,True,,,,,,,,,,,,,,False,,,,,,,False,False,,,,,,,,False,,,False,,,,,False,,,False,,,,,
134,YZQVfJOprZIN6eTc8q_C7w,4.0,,,,False,True,,,,,True,,,True,,,,,True,,,free,False,True,,,,,,none,,,,,,,False,,,,,False,,False,,,,,False,,False,,,,,,False,,,,False,False,,,False,,,False,False,,,
135,OZhRvcJ8WjnvRaRQVirD6w,3.0,casual,False,,False,,,,,,True,,,False,False,,,True,True,,2,no,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,pJnN5PxqFPGZW2pJWkQtzA,3.5,casual,True,,True,,,,,,True,,,True,True,,,True,True,,1,no,True,True,quiet,True,,,,beer_and_wine,,,False,,,,False,,,False,,False,,False,,,False,False,True,,False,,,,False,False,False,,False,,False,True,,False,False,,True,False,True,,,
137,26Kt6gQRF7S6m7crwR0tjw,4.5,casual,True,,False,True,,,,,,,,True,True,,,True,True,,2,free,False,False,quiet,,,,,none,,,False,,,,False,,,False,,False,,False,,,False,False,True,,False,,,,,False,False,,False,,False,True,,False,False,,True,False,True,,,
138,p2X4WdGMsi26t_6hN3Hz4w,3.5,casual,True,,False,,,,,,True,,,True,True,,,True,True,False,2,free,True,True,quiet,True,,,,none,,,False,,,,,,,False,,False,,,,,False,False,False,,False,,,,False,False,,,False,,False,,,False,True,,True,,,,,
139,WWZgzuTn1k7Yn9bJ_Pr0Kg,3.0,casual,True,,False,,,,,,True,,,True,,,,True,True,,2,no,True,True,average,True,,,,full_bar,,,False,,,,,,,False,,False,,,,,False,False,True,,False,,,,False,False,,,False,,False,,,False,False,,False,,,,,
140,Voy_shxcm2YnHQOtfUj1KQ,2.5,casual,True,,False,,,,,,True,,,True,True,,,True,True,,2,no,False,False,average,False,,,,beer_and_wine,,,False,,,,,,,False,,False,,,,,False,False,True,,False,,,,False,False,,,False,,False,,,False,False,,False,,,,,
141,jhP9rUsV-KvgHu1n--7Q3w,3.5,casual,True,,False,True,True,,,,True,,,True,True,,,True,True,,1,free,True,False,quiet,True,,,,none,,,False,,,,False,,,False,,,,False,,,False,False,,,,,,,False,False,False,,False,,,False,,False,,,False,False,True,,,
142,Ri_K4vaiRNQjlyutXgadog,2.0,casual,,,,,,,,,,,,False,,,,False,,,1,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,mZde8M2gs5popxzKOvCo5w,3.0,casual,True,,False,,,,,,True,,,,,,,True,True,,1,no,True,True,,,,,,beer_and_wine,,,False,,,,,,,False,,False,,,,,False,False,False,,False,,,,False,False,,,False,,False,,,False,False,,False,,,,,
144,CgJT99OIV1sTbKvna9L4vg,4.0,casual,True,,False,False,,,,,,,,True,True,,,True,True,,1,no,False,True,average,False,,,,none,,,False,,,,False,,,False,,False,,False,,,False,False,False,,False,,,,,False,False,,False,,False,False,,False,False,,False,False,False,,,
145,ygKRVzf8aOwqh78pbuRBgg,2.5,casual,False,False,False,False,,,,,True,,,False,False,,,True,True,,1,no,False,False,,False,,,,,,,False,,,,False,,,False,,False,,False,,,False,False,False,,False,,,,False,False,False,,False,,False,False,,False,False,,False,False,False,,,
146,WEw08dCcOiwH3Sw1f_8DKQ,3.5,casual,True,,False,,,,,,,,,False,True,,,True,True,,2,no,True,False,average,False,,,,none,,,False,,,,False,,,False,,False,,False,,,False,False,True,,False,,,,False,False,False,,False,,False,True,,False,False,,True,False,False,,,
147,0gj8bpTF6I6T_C5xyBUafw,3.0,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,False,,,,,,,False,,False,,,,,,,,,,False,,,,False,,,,,,,
148,U_SKqvm-dUtzDIrixCVdLw,3.0,casual,,,,,,,,,,,,,,,,,True,,,no,True,,,,,,,,,,,,,,,,,False,,,,,,,False,False,,,,,,,,False,,,False,,,,,False,,,False,,,,,
149,e9smQsCHC7-ghr_7fWz4Mw,4.0,casual,True,,,,,,,,,,,,,,,True,True,,,no,False,False,,,,,,,,,False,,,,False,,,False,,,,False,,,False,False,,,,,,,False,False,False,,False,,,False,,False,,,False,False,False,,,
150,l_uAw0K2lkOsyVJATcnwsA,3.0,casual,True,,False,True,False,,,,,,,False,True,,,False,True,,2,free,False,False,,False,,,,none,,,False,,,,False,,,False,,False,,False,,,False,False,False,,False,,,,,False,False,,False,,False,True,,False,True,,False,False,False,,,
151,ZKJcKRG6fQitU7q_Eq04hg,2.0,,True,,,,,,,,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,TSGBM2z5BTeJvYQAznz8Fg,3.5,casual,True,,False,True,True,,,,True,,,True,True,,False,True,True,False,2,no,True,False,average,True,,,,beer_and_wine,,,False,,,,False,,,False,,False,,False,,,False,False,True,,False,,,,False,False,False,,False,,False,True,,False,True,,True,False,True,,,
153,DxdYfEUED2oLuxJs3ygTyA,2.0,,True,,,,,,,,,,,,,,,,,,1,free,,,,,,,,,,,,,,,,,,,,False,,,,,,,False,,False,,,,,,,,,,False,,,,False,,,,,,,
154,TxNeo206T0jMvRRQ4nKSIg,3.0,casual,True,,False,,,,,,,,,False,False,,,True,False,,2,no,True,False,average,False,,,,full_bar,,,False,,,,False,,,False,,False,,False,,,False,False,True,,False,,,,False,False,False,,False,,False,True,,False,False,,True,False,True,,,
155,LRJV0rsDft621knYC86SPA,3.5,casual,True,,False,,,,,,,,,True,True,,,True,True,,1,no,True,True,average,True,,,,full_bar,,,False,,,,,,,False,,False,,,,,False,False,False,,False,,,,False,False,,,False,,False,,,False,False,,True,,,,,
156,tQH_DyUIWYOHMD7CYg6-jQ,3.5,casual,False,,False,True,,,,,,,,False,True,,,True,True,,2,no,False,False,quiet,,,,,beer_and_wine,,,False,,,,False,,,False,,False,,False,,,False,False,False,,False,,,,False,False,False,,False,,False,False,,False,False,,False,False,True,,,
157,6QUuDlLjNDQWFCbJ9--jsQ,4.0,casual,True,,False,,,,,,True,,,False,False,,,True,True,,2,free,True,False,average,False,,,,full_bar,,,False,,,,False,,,False,,False,,False,,,False,False,False,,True,,,,False,False,False,,False,,False,True,,False,False,,True,False,False,,,
158,P0k48-YlKuxskB7ys2Ir0A,3.5,casual,True,,False,,True,,,,True,,,False,True,,,True,True,,1,no,False,True,quiet,False,,,,,,,False,,,,,,,False,,False,,,,,False,False,False,,False,,,,False,False,,,False,,False,,,False,False,,False,,,,,
159,oAngC9V69vyzBVYwKEJQaw,4.0,casual,True,,False,True,,,,,True,,,False,True,,,True,True,,1,no,False,True,average,True,,,,none,,,False,,,,False,,,False,,False,,False,,,False,False,False,,False,,,,False,False,False,,False,,False,True,,False,False,,True,False,True,,,
160,X29BLACjBhOg_P2USv07dA,3.5,casual,True,,False,,,,,,,,,True,,,,True,True,,2,,False,True,average,True,,,,,,,False,,,,,,,False,,False,,,,,False,False,False,,False,,,,False,False,,,False,,False,,,False,False,,False,,,,,
161,Fif1uzIU95ttv6kbtRg0ZA,4.0,casual,True,,False,,,,,,True,,,True,,,,True,True,,1,free,True,False,average,,,,,full_bar,,,False,,,,,,,False,,,,,,,False,False,,,,,,,False,False,,,False,,,,,False,,,False,,,,,
162,gdb4gmSI5eJcuXLZ3BfgtA,3.0,casual,True,,False,,,,,,True,,,False,True,,,True,True,,1,no,False,True,average,True,,,,none,,,False,,,,False,,,False,,False,,False,,,False,False,False,,False,,,,False,False,False,,False,,False,True,,False,False,,True,False,True,,,
163,_blrEZQZ6et5QEUa-a2WLg,2.5,casual,True,,True,,,,,,True,,,False,True,,,True,True,,1,no,False,False,quiet,False,,,,none,,,False,,,,False,,,False,,False,,False,,,False,False,True,,False,,,,False,False,False,,False,,False,True,,False,False,,True,False,True,,,
164,WnPMdsIcW9oxyXnMNZB5hQ,3.5,casual,False,,False,,,,,,,,,False,True,,,True,True,,2,no,False,True,average,,,,,none,,,False,,,,,,,False,,False,,,,,False,False,False,,False,,,,False,False,,,False,,False,,,False,False,,False,,,,,
165,2ZZp5V8N0nHlsml01XBJUQ,3.5,casual,True,,False,,,,,,,,,True,True,,,True,True,,2,,True,False,average,,,,,,,,False,,,,True,,,False,,False,,False,,,False,False,False,,False,,,,,False,False,,False,,False,False,,False,False,,True,False,True,,,
166,XKOAi4J47i-YEhhHfKkPRQ,3.0,casual,True,,False,,,,,,True,,,False,False,,,True,True,,1,no,False,False,quiet,True,,,,none,,,False,,,,,,,False,,False,,,,,False,False,False,,False,,,,False,False,,,False,,False,,,False,False,,False,,,,,
167,EN2foh9hQMXvNMtB3pMwmA,4.0,casual,True,,False,,,,,,True,,,False,False,,,True,True,,2,no,False,False,average,False,,,,none,,,False,,,,True,,,False,,False,,False,,,False,False,False,,False,,,,False,False,False,,False,,False,False,,False,False,,False,False,False,,,
168,OKcWglzK8JaFxfNGjq8yGw,4.0,,True,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,as5StqV9pbDhUM0AYP_j9g,3.5,casual,True,,False,,,,,,,,,True,,,,True,True,,1,,False,,quiet,,,,,,,,False,,,,,,,False,,False,,,,,False,False,False,,False,,,,,False,,,False,,False,,,False,False,,False,,,,,
170,HCvSXTYw0WoszrJlffsRSg,4.0,casual,False,,False,,,,,,False,,,False,,,,True,True,,1,no,False,False,,,,,,,,,False,,,,,,,False,,,,,,,False,False,,,,,,,False,False,,,False,,,,,False,,,False,,,,,
171,Q_ZqXNa5I753FOkA28R82Q,2.5,casual,True,False,True,False,,,,,True,,,False,True,,,True,True,,1,no,False,False,,False,,,,none,,,False,,,,False,,,False,,False,,False,,,False,False,False,,False,,,,False,False,False,,False,,False,True,,False,False,,False,False,True,,,
172,2zPtma1ajsJlrXQak98TlQ,2.5,casual,False,,True,,,,,,True,,,False,False,,,True,True,,1,,False,False,,,,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,uAPMb111euz5jJF8_VeO2A,3.0,casual,True,,False,,,,,,,,,True,True,,,True,True,,2,no,False,False,quiet,False,,,,,,,False,,,,,,,False,,False,,,,,False,False,False,,False,,,,False,False,,,False,,False,,,False,False,,False,,,,,
174,E7eOOXwMC7wwCRywsvNzUA,4.0,casual,True,,False,True,,,,,,,,False,False,,,True,True,,2,no,True,False,loud,False,,,,none,,,False,,,,False,,,True,,False,,False,,,False,False,True,,False,,,,,False,False,,False,,False,True,,False,False,,True,False,True,,,
175,5aGYZbjkXpCecz4QH2ZKFg,3.5,casual,True,,False,,,,,,True,,,False,True,,,True,True,,1,no,False,False,average,False,,,,none,,,False,,,,False,,,False,,False,,False,,,False,False,False,,False,,,,False,False,False,,False,,False,True,,False,False,,True,False,True,,,
176,zPBccKsIHYtLUGFNYIi8Uw,3.0,,True,,False,,,,,,True,,,True,,,,True,True,,1,no,True,False,,,,,,,,,False,,,,True,,,False,,False,,False,,,False,False,True,,False,,,,False,False,False,,False,,False,True,,False,False,,True,False,True,,,
177,eYrjjYCxD00BBRUZ9p19Cw,3.5,casual,True,,False,,,,,,,,,True,True,,,,True,,1,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,W_Cj6VifLIFlZ1wzyehwmw,3.5,casual,,,False,,,,,,,,,True,,,,,,,1,,,True,,,,,,,,,,,,,,,,,,False,,,,,,,False,,False,,,,,,,,,,False,,,,False,,,,,,,
179,RGg86O5SmjhiVglYYpWkEQ,3.0,casual,True,,False,,,,,,,,,False,True,,,True,True,,2,no,True,False,loud,False,,,,none,,,False,,,,True,,,False,,False,,False,,,False,False,True,,False,,,,,False,False,,False,,False,False,,False,False,,True,False,True,,,
180,mHV6YRI_KWIUsVtI4qXJkg,2.0,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,xVHzCbDWCwmyavF5PgJRmg,3.5,casual,True,,False,,,,,,,,,False,True,,,True,True,,1,no,True,True,average,True,,,,beer_and_wine,,,False,,,,,,,False,,False,,,,,False,False,False,,False,,,,False,False,,,False,,False,,,False,True,,True,,,,,
182,KljAJzE4WuV1ay503jjP6w,2.0,casual,False,,False,,,,,,True,,,False,False,,,False,True,,1,no,False,True,quiet,False,,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,FqOjyZyVpIloRpoipoM1qw,3.0,casual,,,False,,,,,,True,,,False,,,,True,True,,2,,False,True,,,,,,none,,,False,,,,,,,False,,False,,,,,False,False,False,,False,,,,False,False,,,False,,False,,,False,False,,False,,,,,
184,-rx-9Ra2OHfmD1yaUS-CMg,3.0,casual,True,,True,,,,,,,,,True,True,,,True,True,,2,free,True,True,average,True,,,,full_bar,,,False,,,,False,,,True,,False,,False,,,False,False,True,,False,,,,,False,False,,False,,False,True,,False,False,,True,False,True,,,
185,WMj5Uj04pAqFxLMnJQcQqw,2.5,casual,True,,False,,,,,,True,,,False,False,,,True,True,,1,no,False,False,average,False,,,,none,,,False,,,,,,,False,,True,,,,,False,False,False,,False,,,,False,False,,,False,,False,,,False,False,,True,,,,,
186,3iq7mvnwfYlOmdzENYolng,3.0,,True,,False,,,outdoor,,,,,,True,,,,False,True,,,free,True,False,,False,False,,,full_bar,,,False,,,,False,,,False,,,,False,,,False,False,,,,,,,,False,False,,False,,,False,,False,,,False,False,False,,,
187,tLSgXuy0g8nxX6Xgb7nvrw,2.5,casual,True,,False,,,,,,True,,,False,True,,,True,True,,1,no,False,False,average,True,,,,beer_and_wine,,,False,,,,False,,,False,,False,,False,,,False,False,True,,False,,,,False,False,False,,False,,False,False,,False,False,,True,False,True,,,
188,vfyoss5fp967SopQ2Zt-eg,4.0,casual,False,,False,False,,,,,,,,True,True,,,False,True,,1,no,False,False,loud,False,,,,none,,,,,,,False,,,,,,,False,,,,,,,,,,,,,False,,,,,False,,,,,,False,False,,,
189,H7_QV4LceybuWhuuIhlp_w,3.5,casual,True,,False,,,,,,,,,False,,,,True,True,,2,no,True,False,quiet,False,,,,beer_and_wine,,,False,,,,,,,False,,False,,,,,False,False,True,,False,,,,,False,,,False,,False,,,False,False,,False,,,,,
190,lKFSRJ5tC0OIETgpzTB5kg,1.5,casual,,,False,,,,,,,,,,,,,,,,,,False,False,,False,,,,,,,,,,,,,,,,False,,,,,,,False,,False,,,,,,,,,,False,,,,False,,,,,,,
191,wP8yCVWN2sC5_fYMMVvpDg,5.0,casual,False,,False,False,,,,,,,,False,False,,,False,True,,1,,False,False,average,False,,,,,,,False,,,,False,,,False,,False,,False,,,False,False,False,,False,,,,False,False,False,,False,,False,False,,False,False,,False,False,False,,,
192,ZIdR-IopAtU5PH_mGtUAbw,3.5,,,,False,,,,,,True,,,False,False,,,,True,False,1,no,False,False,,False,,,,beer_and_wine,,,,,,,,,,,,False,,,,,,,False,,False,,,,,,,,,,False,,,,True,,,,,,,
193,dF-_fcrNyk4iZ5Pc1mr-wA,4.5,casual,True,,False,,,,,,True,,,False,True,,,True,True,,2,free,True,False,quiet,True,,,,beer_and_wine,,,False,,,,False,,,False,,,,False,,,False,False,,,,,,,False,False,False,,False,,,False,,False,,,False,False,False,,,
194,VbrGaAmb4CJOL5oLsj2VsA,2.5,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,QnD4hpjwW8QySEh2R_UHpQ,3.0,casual,True,,False,,,,,,True,,,False,,,,True,True,,1,,False,True,average,True,,,,beer_and_wine,,,False,,,,,,,False,,False,,,,,False,False,True,,False,,,,False,False,,,False,,False,,,False,False,,False,,,,,
196,_kHEtMBckbAqxLUiyuQOuw,4.0,casual,True,,False,,,,,,,,,True,False,,,True,True,,4,no,True,True,quiet,,,,,full_bar,,,False,,,,,,,False,,False,,,,,False,False,False,,False,,,,,False,,,False,,False,,,False,False,,False,,,,,
197,TvHC_I01Ilvd5_fFi4sqIg,3.5,casual,False,,False,False,,,,,,,,False,True,,,True,True,,1,no,False,False,quiet,True,,,,none,,,False,,,,False,,,False,,False,,False,,,False,False,False,,False,,,,,False,True,,False,,False,False,,False,False,,True,False,True,,,
198,JsGswUxAFK4uRht2UL62UA,3.0,casual,True,,False,,,,,,True,,,True,True,,,True,True,,1,no,False,False,,True,,,,none,,,False,,,,False,,,False,,False,,False,,,False,False,False,,False,,,,True,False,False,,False,,False,False,,False,False,,False,False,False,,,
